Time,Ax,Ay,Vx,Vy,Yaw,Steer_SW,AVz,X_S1,Y_S1
         0.33, -0.0110646188259, -0.00477529363707, 89.7883377075, -0.00514950463548, -0.00560024753213, -0.00253413477913, -0.186416953802, 5.42839050293, 0.00108828383964
         0.34, -0.00960797443986, -0.00426745740697, 89.7846832275, -0.00378406513482, -0.00748692918569, 0.0274096447974, -0.189303427935, 5.67782306671, 0.00111996231135
         0.35, -0.0103228036314, -0.00376795162447, 89.7810440063, -0.00219695433043, -0.00940586160868, 0.0587493516505, -0.193318605423, 5.92723798752, 0.0011451310711
         0.36, -0.0101941181347, -0.00367290549912, 89.7774963379, -0.000440120638814, -0.011360202916, 0.0912405028939, -0.196416586637, 6.17663192749, 0.00116582214832
         0.37, -0.0101302117109, -0.00382384285331, 89.7738723755, 0.00135356734972, -0.0133414249867, 0.124440029263, -0.200429603457, 6.42600488663, 0.0011833733879
         0.38, -0.0112285483629, -0.00421176431701,  89.770072937, 0.00308825238608, -0.0153514984995, 0.158253774047, -0.20306225121, 6.67535543442, 0.00119854568038
         0.39, -0.00805592536926, -0.00446915952489, 89.7666854858, 0.00471248850226, -0.0173763651401, 0.19240540266, -0.2043877244, 6.92468357086, 0.00121103122365
          0.4, -0.00912084244192, -0.00428573461249,  89.763633728, 0.0063481265679, -0.0194097533822, 0.226827919483, -0.206129834056, 7.17399644852, 0.00122048694175
         0.41, -0.00902801658958, -0.00479412777349, 89.7606582642, 0.0079107042402, -0.0214273165911, 0.261361062527, -0.199574396014, 7.42330360413, 0.00122504367027
         0.42, -0.00933179911226, -0.00511003332213, 89.7573547363, 0.0091856084764, -0.0233568605036, 0.294861197472, -0.189379155636, 7.67261075974, 0.00122203875799
         0.43, -0.00996455084532, -0.00483653740957, 89.7538909912, 0.0102112013847, -0.0251671429724, 0.326932072639, -0.17186319828, 7.92192316055, 0.00121033936739
         0.44, -0.0106750857085, -0.00391960702837, 89.7502441406, 0.0111634880304, -0.0267783347517, 0.356405794621, -0.147733464837, 8.17124557495, 0.00118719751481
         0.45, -0.0104402331635, -0.00308557227254, 89.7465209961, 0.0120665933937, -0.0281387139112, 0.382328897715, -0.120445944369, 8.42058086395, 0.00115193752572
         0.46, -0.00846074800938, -0.0028698516544, 89.7438964844, 0.0128572937101, -0.0292704291642, 0.40468737483, -0.0996978878975, 8.66992664337, 0.00110694696195
         0.47, -0.0114466026425, -0.00372804957442, 89.7400283813, 0.013208091259, -0.0302579384297, 0.424326479435, -0.0896818712354, 8.91927433014, 0.00105748709757
         0.48, -0.00913890544325, -0.00411925604567, 89.7364959717, 0.0132440617308, -0.0311718862504, 0.442388981581, -0.0842034444213, 9.16860961914, 0.00100557180122
         0.49, -0.00998539291322, -0.00459598610178, 89.7331085205, 0.0131015228108, -0.0320523865521, 0.459708869457, -0.084543004632,   9.417927742, 0.000950966379605
